Serial Number:20146542 --

"Date Time, GMT -0400","Temp, (*C) - 1","Temp, (*C) - 2","Host Connect","EOF"
2017-06-12 12:27:14,13.68,11.49, , 
2017-06-12 12:47:14,13.77,11.49, , 
2017-06-12 13:07:14,13.90,11.58, , 
2017-06-12 13:27:14,13.98,11.62, , 
2017-06-12 13:47:14,14.07,11.58, , 
2017-06-12 14:07:14,14.15,11.67, , 
2017-06-12 14:27:14,14.24,11.67, , 
2017-06-12 14:47:14,14.24,11.67, , 
2017-06-12 15:07:14,14.37,11.75, , 
2017-06-12 15:27:14,14.41,11.75, , 
2017-06-12 15:47:14,14.41,11.79, , 
2017-06-12 16:07:14,14.41,11.88, , 
2017-06-12 16:27:14,14.45,11.84, , 
2017-06-12 16:47:14,14.45,11.92, , 
2017-06-12 17:07:14,14.45,11.97, , 
2017-06-12 17:27:14,14.45,11.97, , 
2017-06-12 17:47:14,14.45,12.01, , 
2017-06-12 18:07:14,14.45,12.01, , 
2017-06-12 18:27:14,14.41,12.05, , 
2017-06-12 18:47:14,14.50,12.10, , 
2017-06-12 19:07:14,14.41,12.14, , 
2017-06-12 19:27:14,14.41,12.14, , 
2017-06-12 19:47:14,14.37,12.14, , 
2017-06-12 20:07:14,14.41,12.18, , 
2017-06-12 20:27:14,14.28,12.18, , 
2017-06-12 20:47:14,14.33,12.18, , 
2017-06-12 21:07:14,14.24,12.22, , 
2017-06-12 21:27:14,14.20,12.18, , 
2017-06-12 21:47:14,14.11,12.18, , 
2017-06-12 22:07:14,14.03,12.27, , 
2017-06-12 22:27:14,14.03,12.27, , 
2017-06-12 22:47:14,13.94,12.27, , 
2017-06-12 23:07:14,13.90,12.22, , 
2017-06-12 23:27:14,13.85,12.27, , 
2017-06-12 23:47:14,13.77,12.27, , 
2017-06-13 00:07:14,13.68,12.27, , 
2017-06-13 00:27:14,13.68,12.27, , 
2017-06-13 00:47:14,13.64,12.27, , 
2017-06-13 01:07:14,13.55,12.27, , 
2017-06-13 01:27:14,13.51,12.22, , 
2017-06-13 01:47:14,13.51,12.27, , 
2017-06-13 02:07:14,13.47,12.22, , 
2017-06-13 02:27:14,13.43,12.22, , 
2017-06-13 02:47:14,13.38,12.18, , 
2017-06-13 03:07:14,13.30,12.18, , 
2017-06-13 03:27:14,13.30,12.22, , 
2017-06-13 03:47:14,13.30,12.18, , 
2017-06-13 04:07:14,13.25,12.18, , 
2017-06-13 04:27:14,13.25,12.18, , 
2017-06-13 04:47:14,13.25,12.14, , 
2017-06-13 05:07:14,13.25,12.18, , 
2017-06-13 05:27:14,13.21,12.14, , 
2017-06-13 05:47:14,13.17,12.10, , 
2017-06-13 06:07:14,13.21,12.14, , 
2017-06-13 06:27:14,13.21,12.14, , 
2017-06-13 06:47:14,13.21,12.14, , 
2017-06-13 07:07:14,13.21,12.10, , 
2017-06-13 07:27:14,13.25,12.14, , 
2017-06-13 07:47:14,13.30,12.10, , 
2017-06-13 08:07:14,13.34,12.01, , 
2017-06-13 08:27:14,13.43,12.10, , 
2017-06-13 08:47:14,13.47,12.14, , 
2017-06-13 09:07:14,13.55,12.10, , 
2017-06-13 09:27:14,13.60,12.10, , 
2017-06-13 09:47:14,13.73,12.05, , 
2017-06-13 10:07:14,13.85,12.10, , 
2017-06-13 10:27:14,13.85,12.10, , 
2017-06-13 10:47:14,13.94,12.10, , 
2017-06-13 11:07:14,14.03,12.14, , 
2017-06-13 11:27:14,14.03,12.14, , 
2017-06-13 11:47:14,14.15,12.18, , 
2017-06-13 12:07:14,14.20,12.18, , 
2017-06-13 12:27:14,14.24,12.18, , 
2017-06-13 12:47:14,14.33,12.22, , 
2017-06-13 13:07:14,14.37,12.22, , 
2017-06-13 13:27:14,14.45,12.22, , 
2017-06-13 13:47:14,14.50,12.27, , 
2017-06-13 14:07:14,14.54,12.31, , 
2017-06-13 14:27:14,14.63,12.35, , 
2017-06-13 14:47:14,14.58,12.35, , 
2017-06-13 15:07:14,14.58,12.40, , 
2017-06-13 15:27:14,14.54,12.40, , 
2017-06-13 15:47:14,14.50,12.40, , 
2017-06-13 16:07:14,14.45,12.44, , 
2017-06-13 16:27:14,14.41,12.44, , 
2017-06-13 16:47:14,14.37,12.44, , 
2017-06-13 17:07:14,14.37,12.48, , 
2017-06-13 17:27:14,14.33,12.52, , 
2017-06-13 17:47:14,14.28,12.52, , 
2017-06-13 18:07:14,14.28,12.52, , 
2017-06-13 18:27:14,14.24,12.52, , 
2017-06-13 18:47:14,14.20,12.52, , 
2017-06-13 19:07:14,14.15,12.57, , 
2017-06-13 19:27:14,14.15,12.57, , 
2017-06-13 19:47:14,14.11,12.52, , 
2017-06-13 20:07:14,14.03,12.57, , 
2017-06-13 20:27:14,13.98,12.57, , 
2017-06-13 20:47:14,13.90,12.52, , 
2017-06-13 21:07:14,13.81,12.52, , 
2017-06-13 21:27:14,13.77,12.52, , 
2017-06-13 21:47:14,13.68,12.52, , 
2017-06-13 22:07:14,13.55,12.52, , 
2017-06-13 22:27:14,13.51,12.52, , 
2017-06-13 22:47:14,13.43,12.48, , 
2017-06-13 23:07:14,13.34,12.48, , 
2017-06-13 23:27:14,13.21,12.48, , 
2017-06-13 23:47:14,13.12,12.48, , 
2017-06-14 00:07:14,13.12,12.48, , 
2017-06-14 00:27:14,13.00,12.40, , 
2017-06-14 00:47:14,12.91,12.40, , 
2017-06-14 01:07:14,12.82,12.40, , 
2017-06-14 01:27:14,12.74,12.40, , 
2017-06-14 01:47:14,12.65,12.35, , 
2017-06-14 02:07:14,12.61,12.31, , 
2017-06-14 02:27:14,12.48,12.31, , 
2017-06-14 02:47:14,12.40,12.31, , 
2017-06-14 03:07:14,12.40,12.27, , 
2017-06-14 03:27:14,12.22,12.18, , 
2017-06-14 03:47:14,12.18,12.18, , 
2017-06-14 04:07:14,12.10,12.14, , 
2017-06-14 04:27:14,11.97,12.14, , 
2017-06-14 04:47:14,11.88,12.14, , 
2017-06-14 05:07:14,11.88,12.05, , 
2017-06-14 05:27:14,11.75,12.01, , 
2017-06-14 05:47:14,11.67,12.01, , 
2017-06-14 06:07:14,11.62,11.97, , 
2017-06-14 06:27:14,11.54,11.97, , 
2017-06-14 06:47:14,11.54,11.88, , 
2017-06-14 07:07:14,11.45,11.84, , 
2017-06-14 07:27:14,11.45,11.84, , 
2017-06-14 07:47:14,11.41,11.79, , 
2017-06-14 08:07:14,11.45,11.79, , 
2017-06-14 08:27:14,11.45,11.75, , 
2017-06-14 08:47:14,11.49,11.71, , 
2017-06-14 09:07:14,11.49,11.71, , 
2017-06-14 09:27:14,11.54,11.67, , 
2017-06-14 09:47:14,11.49,11.62, , 
2017-06-14 10:07:14,11.49,11.62, , 
2017-06-14 10:27:14,11.58,11.62, , 
2017-06-14 10:47:14,11.62,11.58, , 
2017-06-14 11:07:14,11.67,11.58, , 
2017-06-14 11:27:14,11.67,11.54, , 
2017-06-14 11:47:14,11.71,11.54, , 
2017-06-14 12:07:14,11.75,11.54, , 
2017-06-14 12:27:14,11.79,11.54, , 
2017-06-14 12:47:14,11.79,11.49, , 
2017-06-14 13:07:14,11.88,11.54, , 
2017-06-14 13:27:14,11.92,11.45, , 
2017-06-14 13:47:14,12.01,11.49, , 
2017-06-14 14:07:14,12.01,11.45, , 
2017-06-14 14:27:14,12.05,11.49, , 
2017-06-14 14:47:14,12.14,11.45, , 
2017-06-14 15:07:14,12.18,11.45, , 
2017-06-14 15:27:14,12.22,11.54, , 
2017-06-14 15:47:14,12.22,11.54, , 
2017-06-14 16:07:14,12.22,11.49, , 
2017-06-14 16:27:14,12.22,11.45, , 
2017-06-14 16:47:14,12.22,11.54, , 
2017-06-14 17:07:14,12.14,11.54, , 
2017-06-14 17:27:14,12.14,11.49, , 
2017-06-14 17:47:14,12.10,11.49, , 
2017-06-14 18:07:14,12.10,11.54, , 
2017-06-14 18:27:14,12.05,11.49, , 
2017-06-14 18:47:14,12.01,11.49, , 
2017-06-14 19:07:14,11.97,11.49, , 
2017-06-14 19:27:14,11.97,11.45, , 
2017-06-14 19:47:14,11.97,11.49, , 
2017-06-14 20:07:14,11.92,11.49, , 
2017-06-14 20:27:14,11.92,11.45, , 
2017-06-14 20:47:14,11.79,11.49, , 
2017-06-14 21:07:14,11.75,11.45, , 
2017-06-14 21:27:14,11.71,11.49, , 
2017-06-14 21:47:14,11.67,11.49, , 
2017-06-14 22:07:14,11.58,11.41, , 
2017-06-14 22:27:14,11.45,11.41, , 
2017-06-14 22:47:14,11.41,11.41, , 
2017-06-14 23:07:14,11.32,11.45, , 
2017-06-14 23:27:14,11.24,11.41, , 
2017-06-14 23:47:14,11.15,11.41, , 
2017-06-15 00:07:14,11.07,11.37, , 
2017-06-15 00:27:14,10.98,11.32, , 
2017-06-15 00:47:14,10.89,11.28, , 
2017-06-15 01:07:14,10.81,11.28, , 
2017-06-15 01:27:14,10.72,11.24, , 
2017-06-15 01:47:14,10.68,11.24, , 
2017-06-15 02:07:14,10.55,11.19, , 
2017-06-15 02:27:14,10.51,11.19, , 
2017-06-15 02:47:14,10.42,11.15, , 
2017-06-15 03:07:14,10.38,11.11, , 
2017-06-15 03:27:14,10.29,11.07, , 
2017-06-15 03:47:14,10.25,11.07, , 
2017-06-15 04:07:14,10.16,11.02, , 
2017-06-15 04:27:14,10.04,10.98, , 
2017-06-15 04:47:14,10.04,10.98, , 
2017-06-15 05:07:14,9.91,10.94, , 
2017-06-15 05:27:14,9.86,10.89, , 
2017-06-15 05:47:14,9.82,10.89, , 
2017-06-15 06:07:14,9.78,10.77, , 
2017-06-15 06:27:14,9.69,10.85, , 
2017-06-15 06:47:14,9.65,10.77, , 
2017-06-15 07:07:14,9.61,10.72, , 
2017-06-15 07:27:14,9.61,10.68, , 
2017-06-15 07:47:14,9.65,10.68, , 
2017-06-15 08:07:14,9.61,10.64, , 
2017-06-15 08:27:14,9.74,10.64, , 
2017-06-15 08:47:14,9.86,10.55, , 
2017-06-15 09:07:14,9.86,10.55, , 
2017-06-15 09:27:14,10.04,10.51, , 
2017-06-15 09:47:14,10.16,10.51, , 
2017-06-15 10:07:14,10.21,10.51, , 
2017-06-15 10:27:14,10.29,10.46, , 
2017-06-15 10:47:14,10.42,10.46, , 
2017-06-15 11:07:14,10.55,10.46, , 
2017-06-15 11:27:14,10.64,10.51, , 
2017-06-15 11:47:14,10.72,10.42, , 
2017-06-15 12:07:14,10.81,10.51, , 
2017-06-15 12:27:14,10.89,10.51, , 
2017-06-15 12:47:14,10.98,10.51, , 
2017-06-15 13:07:14,11.11,10.51, , 
2017-06-15 13:27:14,11.19,10.51, , 
2017-06-15 13:47:14,11.28,10.55, , 
2017-06-15 14:07:14,11.37,10.55, , 
2017-06-15 14:27:14,11.45,10.64, , 
2017-06-15 14:47:14,11.49,10.55, , 
2017-06-15 15:07:14,11.58,10.59, , 
2017-06-15 15:27:14,11.62,10.64, , 
2017-06-15 15:47:14,11.62,10.59, , 
2017-06-15 16:07:14,11.67,10.68, , 
2017-06-15 16:27:14,11.75,10.68, , 
2017-06-15 16:47:14,11.71,10.68, , 
2017-06-15 17:07:14,11.75,10.72, , 
2017-06-15 17:27:14,11.71,10.72, , 
2017-06-15 17:47:14,11.67,10.72, , 
2017-06-15 18:07:14,11.75,10.81, , 
2017-06-15 18:27:14,11.71,10.81, , 
2017-06-15 18:47:14,11.71,10.77, , 
2017-06-15 19:07:14,11.75,10.81, , 
2017-06-15 19:27:14,11.71,10.81, , 
2017-06-15 19:47:14,11.71,10.81, , 
2017-06-15 20:07:14,11.67,10.81, , 
2017-06-15 20:27:14,11.67,10.85, , 
2017-06-15 20:47:14,11.71,10.85, , 
2017-06-15 21:07:14,11.62,10.89, , 
2017-06-15 21:27:14,11.62,10.89, , 
2017-06-15 21:47:14,11.62,10.85, , 
2017-06-15 22:07:14,11.58,10.85, , 
2017-06-15 22:27:14,11.58,10.89, , 
2017-06-15 22:47:14,11.49,10.94, , 
2017-06-15 23:07:14,11.54,10.94, , 
2017-06-15 23:27:14,11.54,10.94, , 
2017-06-15 23:47:14,11.54,10.89, , 
2017-06-16 00:07:14,11.54,10.89, , 
2017-06-16 00:27:14,11.54,10.89, , 
2017-06-16 00:47:14,11.58,10.94, , 
2017-06-16 01:07:14,11.54,10.94, , 
2017-06-16 01:27:14,11.58,10.89, , 
2017-06-16 01:47:14,11.54,10.89, , 
2017-06-16 02:07:14,11.58,10.89, , 
2017-06-16 02:27:14,11.54,10.89, , 
2017-06-16 02:47:14,11.54,10.94, , 
2017-06-16 03:07:14,11.49,10.89, , 
2017-06-16 03:27:14,11.49,10.94, , 
2017-06-16 03:47:14,11.41,10.89, , 
2017-06-16 04:07:14,11.45,10.98, , 
2017-06-16 04:27:14,11.41,10.89, , 
2017-06-16 04:47:14,11.41,10.94, , 
2017-06-16 05:07:14,11.41,10.94, , 
2017-06-16 05:27:14,11.41,10.89, , 
2017-06-16 05:47:14,11.37,10.94, , 
2017-06-16 06:07:14,11.37,10.94, , 
2017-06-16 06:27:14,11.28,10.85, , 
2017-06-16 06:47:14,11.32,10.94, , 
2017-06-16 07:07:14,11.28,10.89, , 
2017-06-16 07:27:14,11.19,10.94, , 
2017-06-16 07:47:14,11.19,10.94, , 
2017-06-16 08:07:14,11.19,10.89, , 
2017-06-16 08:27:14,11.19,10.85, , 
2017-06-16 08:47:14,11.11,10.89, , 
2017-06-16 09:07:14,11.11,10.89, , 
2017-06-16 09:27:14,11.11,10.85, , 
2017-06-16 09:47:14,11.11,10.89, , 
2017-06-16 10:07:14,11.11,10.85, , 
2017-06-16 10:27:14,11.11,10.85, , 
2017-06-16 10:47:14,11.19,10.85, , 
2017-06-16 11:07:14,11.19,10.85, , 
2017-06-16 11:27:14,11.19,10.85, , 
2017-06-16 11:47:14,11.15,10.85, , 
2017-06-16 12:07:14,11.24,10.85, , 
2017-06-16 12:27:14,11.24,10.85, , 
2017-06-16 12:47:14,11.19,10.89, , 
2017-06-16 13:07:14,11.24,10.89, , 
2017-06-16 13:27:14,11.24,10.89, , 
2017-06-16 13:47:14,11.24,10.81, , 
2017-06-16 14:07:14,11.28,10.85, , 
2017-06-16 14:27:14,11.28,10.85, , 
2017-06-16 14:47:14,11.32,10.85, , 
2017-06-16 15:07:14,11.37,10.85, , 
2017-06-16 15:27:14,11.41,10.85, , 
2017-06-16 15:47:14,11.45,10.85, , 
2017-06-16 16:07:14,11.49,10.81, , 
2017-06-16 16:27:14,11.49,10.85, , 
2017-06-16 16:47:14,11.49,10.89, , 
2017-06-16 17:07:14,11.54,10.89, , 
2017-06-16 17:27:14,11.54,10.89, , 
2017-06-16 17:47:14,11.54,10.85, , 
2017-06-16 18:07:14,11.54,10.94, , 
2017-06-16 18:27:14,11.54,10.89, , 
2017-06-16 18:47:14,11.58,10.94, , 
2017-06-16 19:07:14,11.54,10.89, , 
2017-06-16 19:27:14,11.58,10.94, , 
2017-06-16 19:47:14,11.58,10.94, , 
2017-06-16 20:07:14,11.54,10.98, , 
2017-06-16 20:27:14,11.49,10.94, , 
2017-06-16 20:47:14,11.54,10.94, , 
2017-06-16 21:07:14,11.49,10.98, , 
2017-06-16 21:27:14,11.54,10.98, , 
2017-06-16 21:47:14,11.49,10.98, , 
2017-06-16 22:07:14,11.49,10.94, , 
2017-06-16 22:27:14,11.49,10.94, , 
2017-06-16 22:47:14,11.45,10.98, , 
2017-06-16 23:07:14,11.49,10.98, , 
2017-06-16 23:27:14,11.49,10.98, , 
2017-06-16 23:47:14,11.45,10.98, , 
2017-06-17 00:07:14,11.45,10.94, , 
2017-06-17 00:27:14,11.45,10.94, , 
2017-06-17 00:47:14,11.45,11.02, , 
2017-06-17 01:07:14,11.41,10.98, , 
2017-06-17 01:27:14,11.41,10.94, , 
2017-06-17 01:47:14,11.41,10.94, , 
2017-06-17 02:07:14,11.41,10.94, , 
2017-06-17 02:27:14,11.41,10.94, , 
2017-06-17 02:47:14,11.37,10.89, , 
2017-06-17 03:07:14,11.41,10.94, , 
2017-06-17 03:27:14,11.41,10.98, , 
2017-06-17 03:47:14,11.37,10.98, , 
2017-06-17 04:07:14,11.32,10.98, , 
2017-06-17 04:27:14,11.37,10.94, , 
2017-06-17 04:47:14,11.32,10.94, , 
2017-06-17 05:07:14,11.32,10.94, , 
2017-06-17 05:27:14,11.32,10.94, , 
2017-06-17 05:47:14,11.32,10.94, , 
2017-06-17 06:07:14,11.37,10.89, , 
2017-06-17 06:27:14,11.32,10.89, , 
2017-06-17 06:47:14,11.32,10.89, , 
2017-06-17 07:07:14,11.32,10.89, , 
2017-06-17 07:27:14,11.37,10.85, , 
2017-06-17 07:47:14,11.37,10.89, , 
2017-06-17 08:07:14,11.37,10.89, , 
2017-06-17 08:27:14,11.37,10.89, , 
2017-06-17 08:47:14,11.41,10.89, , 
2017-06-17 09:07:14,11.45,10.89, , 
2017-06-17 09:27:14,11.49,10.89, , 
2017-06-17 09:47:14,11.54,10.89, , 
2017-06-17 10:07:14,11.54,10.89, , 
2017-06-17 10:27:14,11.62,10.89, , 
2017-06-17 10:47:14,11.67,10.89, , 
2017-06-17 11:07:14,11.79,10.89, , 
2017-06-17 11:27:14,11.84,10.94, , 
2017-06-17 11:47:14,11.92,10.89, , 
2017-06-17 12:07:14,12.01,10.89, , 
2017-06-17 12:27:14,12.10,10.98, , 
2017-06-17 12:47:14,12.14,11.02, , 
2017-06-17 13:07:14,12.27,11.02, , 
2017-06-17 13:27:14,12.35,11.02, , 
2017-06-17 13:47:14,12.44,11.02, , 
2017-06-17 14:07:14,12.52,11.07, , 
2017-06-17 14:27:14,12.61,11.11, , 
2017-06-17 14:47:14,12.70,11.07, , 
2017-06-17 15:07:14,12.78,11.15, , 
2017-06-17 15:27:14,12.78,11.19, , 
2017-06-17 15:47:14,12.82,11.15, , 
2017-06-17 16:07:14,12.87,11.19, , 
2017-06-17 16:27:14,12.91,11.24, , 
2017-06-17 16:47:14,12.95,11.24, , 
2017-06-17 17:07:14,12.95,11.28, , 
2017-06-17 17:27:14,12.91,11.37, , 
2017-06-17 17:47:14,12.95,11.37, , 
2017-06-17 18:07:14,12.95,11.37, , 
2017-06-17 18:27:14,12.95,11.41, , 
2017-06-17 18:47:14,13.00,11.41, , 
2017-06-17 19:07:14,13.00,11.41, , 
2017-06-17 19:27:14,13.00,11.45, , 
2017-06-17 19:47:14,12.95,11.45, , 
2017-06-17 20:07:14,12.91,11.49, , 
2017-06-17 20:27:14,12.91,11.49, , 
2017-06-17 20:47:14,13.00,11.49, , 
2017-06-17 21:07:14,12.91,11.54, , 
2017-06-17 21:27:14,12.91,11.58, , 
2017-06-17 21:47:14,12.87,11.54, , 
2017-06-17 22:07:14,12.87,11.58, , 
2017-06-17 22:27:14,12.87,11.58, , 
2017-06-17 22:47:14,12.87,11.58, , 
2017-06-17 23:07:14,12.82,11.62, , 
2017-06-17 23:27:14,12.82,11.62, , 
2017-06-17 23:47:14,12.87,11.62, , 
2017-06-18 00:07:14,12.78,11.62, , 
2017-06-18 00:27:14,12.78,11.62, , 
2017-06-18 00:47:14,12.78,11.62, , 
2017-06-18 01:07:14,12.78,11.62, , 
2017-06-18 01:27:14,12.78,11.67, , 
2017-06-18 01:47:14,12.82,11.67, , 
2017-06-18 02:07:14,12.78,11.62, , 
2017-06-18 02:27:14,12.78,11.67, , 
2017-06-18 02:47:14,12.78,11.67, , 
2017-06-18 03:07:14,12.82,11.71, , 
2017-06-18 03:27:14,12.82,11.67, , 
2017-06-18 03:47:14,12.82,11.62, , 
2017-06-18 04:07:14,12.78,11.67, , 
2017-06-18 04:27:14,12.82,11.71, , 
2017-06-18 04:47:14,12.78,11.75, , 
2017-06-18 05:07:14,12.78,11.71, , 
2017-06-18 05:27:14,12.82,11.71, , 
2017-06-18 05:47:14,12.78,11.71, , 
2017-06-18 06:07:14,12.78,11.71, , 
2017-06-18 06:27:14,12.82,11.71, , 
2017-06-18 06:47:14,12.87,11.67, , 
2017-06-18 07:07:14,12.82,11.75, , 
2017-06-18 07:27:14,12.82,11.71, , 
2017-06-18 07:47:14,12.87,11.75, , 
2017-06-18 08:07:14,12.91,11.75, , 
2017-06-18 08:27:14,12.95,11.75, , 
2017-06-18 08:47:14,13.04,11.75, , 
2017-06-18 09:07:14,13.12,11.79, , 
2017-06-18 09:27:14,13.30,11.79, , 
2017-06-18 09:47:14,13.34,11.79, , 
2017-06-18 10:07:14,13.47,11.79, , 
2017-06-18 10:27:14,13.55,11.79, , 
2017-06-18 10:47:14,13.64,11.84, , 
2017-06-18 11:07:14,13.81,11.84, , 
2017-06-18 11:27:14,13.85,11.88, , 
2017-06-18 11:47:14,13.90,11.88, , 
2017-06-18 12:07:14,13.98,11.92, , 
2017-06-18 12:27:14,14.07,11.92, , 
2017-06-18 12:47:14,14.15,11.97, , 
2017-06-18 13:07:14,14.20,12.01, , 
2017-06-18 13:27:14,14.33,12.05, , 
2017-06-18 13:47:14,14.41,12.05, , 
2017-06-18 14:07:14,14.41,12.10, , 
2017-06-18 14:27:14,14.54,12.14, , 
2017-06-18 14:47:14,14.63,12.14, , 
2017-06-18 15:07:14,14.67,12.18, , 
2017-06-18 15:27:14,14.71,12.18, , 
2017-06-18 15:47:14,14.71,12.31, , 
2017-06-18 16:07:14,14.71,12.31, , 
2017-06-18 16:27:14,14.75,12.31, , 
2017-06-18 16:47:14,14.75,12.35, , 
2017-06-18 17:07:14,14.75,12.40, , 
2017-06-18 17:27:14,14.75,12.44, , 
2017-06-18 17:47:14,14.75,12.44, , 
2017-06-18 18:07:14,14.75,12.48, , 
2017-06-18 18:27:14,14.75,12.44, , 
2017-06-18 18:47:14,14.75,12.52, , 
2017-06-18 19:07:14,14.75,12.52, , 
2017-06-18 19:27:14,14.75,12.57, , 
2017-06-18 19:47:14,14.71,12.61, , 
2017-06-18 20:07:14,14.67,12.61, , 
2017-06-18 20:27:14,14.71,12.65, , 
2017-06-18 20:47:14,14.67,12.65, , 
2017-06-18 21:07:14,14.67,12.65, , 
2017-06-18 21:27:14,14.63,12.70, , 
2017-06-18 21:47:14,14.58,12.70, , 
2017-06-18 22:07:14,14.58,12.70, , 
2017-06-18 22:27:14,14.54,12.78, , 
2017-06-18 22:47:14,14.54,12.78, , 
2017-06-18 23:07:14,14.45,12.74, , 
2017-06-18 23:27:14,14.54,12.78, , 
2017-06-18 23:47:14,14.63,12.74, , 
2017-06-19 00:07:14,14.67,12.78, , 
2017-06-19 00:27:14,14.67,12.74, , 
2017-06-19 00:47:14,14.84,12.82, , 
2017-06-19 01:07:14,14.88,12.82, , 
2017-06-19 01:27:14,14.88,12.82, , 
2017-06-19 01:47:14,14.93,12.87, , 
2017-06-19 02:07:14,14.88,12.87, , 
2017-06-19 02:27:14,14.84,12.87, , 
2017-06-19 02:47:14,14.84,12.91, , 
2017-06-19 03:07:14,14.80,13.00, , 
2017-06-19 03:27:14,14.71,12.95, , 
2017-06-19 03:47:14,14.58,12.95, , 
2017-06-19 04:07:14,14.58,12.95, , 
2017-06-19 04:27:14,14.54,13.00, , 
2017-06-19 04:47:14,14.54,13.00, , 
2017-06-19 05:07:14,14.45,13.04, , 
2017-06-19 05:27:14,14.45,13.00, , 
2017-06-19 05:47:14,14.41,13.00, , 
2017-06-19 06:07:14,14.33,13.00, , 
2017-06-19 06:27:14,14.33,13.00, , 
2017-06-19 06:47:14,14.28,12.95, , 
2017-06-19 07:07:14,14.24,13.00, , 
2017-06-19 07:27:14,14.28,13.00, , 
2017-06-19 07:47:14,14.33,13.04, , 
2017-06-19 08:07:14,14.28,12.95, , 
2017-06-19 08:27:14,14.33,13.00, , 
2017-06-19 08:47:14,14.37,13.00, , 
2017-06-19 09:07:14,14.37,13.00, , 
2017-06-19 09:27:14,14.45,13.00, , 
2017-06-19 09:47:14,14.50,13.00, , 
2017-06-19 10:07:14,14.54,13.00, , 
