Serial Number:20268770 --

"Date Time, GMT -0500","Temp, (*C) - 1","Temp, (*C) - 2","Host Connect","EOF"
2017-12-11 23:04:21,3.82,1.76, , 
2017-12-11 23:24:21,3.86,1.80, , 
2017-12-11 23:44:21,3.82,1.76, , 
2017-12-12 00:04:21,3.77,1.76, , 
2017-12-12 00:24:21,3.86,1.76, , 
2017-12-12 00:44:21,3.77,1.80, , 
2017-12-12 01:04:21,3.77,1.80, , 
2017-12-12 01:24:21,3.82,1.76, , 
2017-12-12 01:44:21,3.82,1.76, , 
2017-12-12 02:04:21,3.82,1.76, , 
2017-12-12 02:24:21,3.77,1.80, , 
2017-12-12 02:44:21,3.82,1.80, , 
2017-12-12 03:04:21,3.82,1.80, , 
2017-12-12 03:24:21,3.77,1.76, , 
2017-12-12 03:44:21,3.82,1.80, , 
2017-12-12 04:04:21,3.82,1.76, , 
2017-12-12 04:24:21,3.82,1.80, , 
2017-12-12 04:44:21,3.86,1.80, , 
2017-12-12 05:04:21,3.86,1.80, , 
2017-12-12 05:24:21,3.82,1.80, , 
2017-12-12 05:44:21,3.86,1.80, , 
2017-12-12 06:04:21,3.86,1.80, , 
2017-12-12 06:24:21,3.82,1.80, , 
2017-12-12 06:44:21,3.82,1.76, , 
2017-12-12 07:04:21,3.82,1.76, , 
2017-12-12 07:24:21,3.82,1.76, , 
2017-12-12 07:44:21,3.82,1.76, , 
2017-12-12 08:04:21,3.82,1.76, , 
2017-12-12 08:24:21,3.77,1.76, , 
2017-12-12 08:44:21,3.82,1.76, , 
2017-12-12 09:04:21,3.82,1.76, , 
2017-12-12 09:24:21,3.82,1.76, , 
2017-12-12 09:44:21,3.82,1.80, , 
2017-12-12 10:04:21,3.77,1.80, , 
2017-12-12 10:24:21,3.82,1.80, , 
2017-12-12 10:44:21,3.82,1.71, , 
2017-12-12 11:04:21,3.77,1.84, , 
2017-12-12 11:24:21,3.82,1.80, , 
2017-12-12 11:44:21,3.77,1.76, , 
2017-12-12 12:04:21,3.82,1.80, , 
2017-12-12 12:24:21,3.77,1.80, , 
2017-12-12 12:44:21,3.82,1.76, , 
2017-12-12 13:04:21,3.77,1.76, , 
2017-12-12 13:24:21,3.82,1.80, , 
2017-12-12 13:44:21,3.77,1.76, , 
2017-12-12 14:04:21,3.82,1.80, , 
2017-12-12 14:24:21,3.82,1.80, , 
2017-12-12 14:44:21,3.77,1.76, , 
2017-12-12 15:04:21,3.77,1.76, , 
2017-12-12 15:24:21,3.77,1.76, , 
2017-12-12 15:44:21,3.77,1.76, , 
2017-12-12 16:04:21,3.82,1.80, , 
2017-12-12 16:24:21,3.77,1.76, , 
2017-12-12 16:44:21,3.82,1.76, , 
2017-12-12 17:04:21,3.77,1.76, , 
2017-12-12 17:24:21,3.77,1.80, , 
2017-12-12 17:44:21,3.77,1.76, , 
2017-12-12 18:04:21,3.77,1.76, , 
2017-12-12 18:24:21,3.77,1.76, , 
2017-12-12 18:44:21,3.82,1.76, , 
2017-12-12 19:04:21,3.77,1.76, , 
2017-12-12 19:24:21,3.77,1.80, , 
2017-12-12 19:44:21,3.77,1.76, , 
2017-12-12 20:04:21,3.77,1.76, , 
2017-12-12 20:24:21,3.77,1.76, , 
2017-12-12 20:44:21,3.77,1.80, , 
2017-12-12 21:04:21,3.77,1.76, , 
2017-12-12 21:24:21,3.82,1.76, , 
2017-12-12 21:44:21,3.77,1.71, , 
2017-12-12 22:04:21,3.82,1.76, , 
2017-12-12 22:24:21,3.77,1.71, , 
2017-12-12 22:44:21,3.73,1.76, , 
2017-12-12 23:04:21,3.73,1.76, , 
2017-12-12 23:24:21,3.77,1.76, , 
2017-12-12 23:44:21,3.77,1.71, , 
2017-12-13 00:04:21,3.82,1.80, , 
2017-12-13 00:24:21,3.82,1.80, , 
2017-12-13 00:44:21,3.77,1.76, , 
2017-12-13 01:04:21,3.77,1.76, , 
2017-12-13 01:24:21,3.77,1.80, , 
2017-12-13 01:44:21,3.73,1.71, , 
2017-12-13 02:04:21,3.77,1.76, , 
2017-12-13 02:24:21,3.77,1.80, , 
2017-12-13 02:44:21,3.73,1.80, , 
2017-12-13 03:04:21,3.77,1.80, , 
2017-12-13 03:24:21,3.77,1.71, , 
2017-12-13 03:44:21,3.77,1.76, , 
2017-12-13 04:04:21,3.77,1.80, , 
2017-12-13 04:24:21,3.77,1.76, , 
2017-12-13 04:44:21,3.77,1.76, , 
2017-12-13 05:04:21,3.77,1.76, , 
2017-12-13 05:24:21,3.77,1.80, , 
2017-12-13 05:44:21,3.77,1.76, , 
2017-12-13 06:04:21,3.77,1.76, , 
2017-12-13 06:24:21,3.77,1.76, , 
2017-12-13 06:44:21,3.77,1.76, , 
2017-12-13 07:04:21,3.77,1.71, , 
2017-12-13 07:24:21,3.77,1.76, , 
2017-12-13 07:44:21,3.77,1.76, , 
2017-12-13 08:04:21,3.82,1.76, , 
2017-12-13 08:24:21,3.77,1.71, , 
2017-12-13 08:44:21,3.73,1.76, , 
2017-12-13 09:04:21,3.73,1.76, , 
2017-12-13 09:24:21,3.73,1.76, , 
2017-12-13 09:44:21,3.77,1.71, , 
2017-12-13 10:04:21,3.77,1.80, , 
2017-12-13 10:24:21,3.77,1.71, , 
2017-12-13 10:44:21,3.73,1.76, , 
2017-12-13 11:04:21,3.77,1.76, , 
2017-12-13 11:24:21,3.82,1.76, , 
2017-12-13 11:44:21,3.73,1.76, , 
2017-12-13 12:04:21,3.77,1.71, , 
2017-12-13 12:24:21,3.73,1.76, , 
2017-12-13 12:44:21,3.73,1.76, , 
2017-12-13 13:04:21,3.77,1.76, , 
2017-12-13 13:24:21,3.73,1.71, , 
2017-12-13 13:44:21,3.73,1.76, , 
2017-12-13 14:04:21,3.73,1.76, , 
2017-12-13 14:24:21,3.73,1.76, , 
2017-12-13 14:44:21,3.73,1.76, , 
2017-12-13 15:04:21,3.77,1.76, , 
2017-12-13 15:24:21,3.73,1.71, , 
2017-12-13 15:44:21,3.77,1.76, , 
2017-12-13 16:04:21,3.73,1.71, , 
2017-12-13 16:24:21,3.69,1.76, , 
2017-12-13 16:44:21,3.73,1.71, , 
2017-12-13 17:04:21,3.73,1.76, , 
2017-12-13 17:24:21,3.73,1.76, , 
2017-12-13 17:44:21,3.73,1.76, , 
2017-12-13 18:04:21,3.73,1.71, , 
2017-12-13 18:24:21,3.69,1.71, , 
2017-12-13 18:44:21,3.73,1.76, , 
2017-12-13 19:04:21,3.73,1.76, , 
2017-12-13 19:24:21,3.73,1.71, , 
2017-12-13 19:44:21,3.77,1.71, , 
2017-12-13 20:04:21,3.73,1.76, , 
2017-12-13 20:24:21,3.73,1.76, , 
2017-12-13 20:44:21,3.73,1.71, , 
2017-12-13 21:04:21,3.73,1.76, , 
2017-12-13 21:24:21,3.77,1.71, , 
2017-12-13 21:44:21,3.69,1.76, , 
2017-12-13 22:04:21,3.77,1.71, , 
2017-12-13 22:24:21,3.77,1.76, , 
2017-12-13 22:44:21,3.69,1.76, , 
2017-12-13 23:04:21,3.69,1.76, , 
2017-12-13 23:24:21,3.69,1.76, , 
2017-12-13 23:44:21,3.69,1.67, , 
2017-12-14 00:04:21,3.73,1.76, , 
2017-12-14 00:24:21,3.73,1.71, , 
2017-12-14 00:44:21,3.73,1.71, , 
2017-12-14 01:04:21,3.73,1.76, , 
2017-12-14 01:24:21,3.73,1.76, , 
2017-12-14 01:44:21,3.73,1.71, , 
2017-12-14 02:04:21,3.69,1.71, , 
2017-12-14 02:24:21,3.73,1.76, , 
2017-12-14 02:44:21,3.73,1.76, , 
2017-12-14 03:04:21,3.73,1.71, , 
2017-12-14 03:24:21,3.73,1.71, , 
2017-12-14 03:44:21,3.73,1.71, , 
2017-12-14 04:04:21,3.73,1.76, , 
2017-12-14 04:24:21,3.69,1.71, , 
2017-12-14 04:44:21,3.69,1.67, , 
2017-12-14 05:04:21,3.73,1.71, , 
2017-12-14 05:24:21,3.73,1.76, , 
2017-12-14 05:44:21,3.69,1.71, , 
2017-12-14 06:04:21,3.73,1.71, , 
2017-12-14 06:24:21,3.73,1.76, , 
2017-12-14 06:44:21,3.73,1.76, , 
2017-12-14 07:04:21,3.73,1.71, , 
2017-12-14 07:24:21,3.73,1.67, , 
2017-12-14 07:44:21,3.73,1.76, , 
2017-12-14 08:04:21,3.73,1.76, , 
2017-12-14 08:24:21,3.73,1.76, , 
2017-12-14 08:44:21,3.73,1.76, , 
2017-12-14 09:04:21,3.69,1.76, , 
2017-12-14 09:24:21,3.69,1.71, , 
2017-12-14 09:44:21,3.69,1.71, , 
2017-12-14 10:04:21,3.73,1.71, , 
2017-12-14 10:24:21,3.69,1.76, , 
2017-12-14 10:44:21,3.69,1.71, , 
2017-12-14 11:04:21,3.77,1.76, , 
2017-12-14 11:24:21,3.73,1.71, , 
2017-12-14 11:44:21,3.69,1.71, , 
2017-12-14 12:04:21,3.73,1.76, , 
2017-12-14 12:24:21,3.69,1.71, , 
2017-12-14 12:44:21,3.73,1.67, , 
2017-12-14 13:04:21,3.69,1.76, , 
2017-12-14 13:24:21,3.69,1.76, , 
2017-12-14 13:44:21,3.73,1.71, , 
2017-12-14 14:04:21,3.64,1.71, , 
2017-12-14 14:24:21,3.69,1.76, , 
2017-12-14 14:44:21,3.69,1.71, , 
2017-12-14 15:04:21,3.69,1.71, , 
2017-12-14 15:24:21,3.69,1.71, , 
2017-12-14 15:44:21,3.69,1.76, , 
2017-12-14 16:04:21,3.69,1.71, , 
2017-12-14 16:24:21,3.69,1.71, , 
2017-12-14 16:44:21,3.69,1.76, , 
2017-12-14 17:04:21,3.69,1.71, , 
2017-12-14 17:24:21,3.73,1.76, , 
2017-12-14 17:44:21,3.69,1.71, , 
2017-12-14 18:04:21,3.69,1.71, , 
2017-12-14 18:24:21,3.69,1.71, , 
2017-12-14 18:44:21,3.69,1.67, , 
2017-12-14 19:04:21,3.69,1.71, , 
2017-12-14 19:24:21,3.64,1.76, , 
2017-12-14 19:44:21,3.73,1.71, , 
2017-12-14 20:04:21,3.69,1.71, , 
2017-12-14 20:24:21,3.69,1.71, , 
2017-12-14 20:44:21,3.69,1.76, , 
2017-12-14 21:04:21,3.69,1.76, , 
2017-12-14 21:24:21,3.69,1.71, , 
2017-12-14 21:44:21,3.64,1.76, , 
2017-12-14 22:04:21,3.69,1.76, , 
2017-12-14 22:24:21,3.69,1.71, , 
2017-12-14 22:44:21,3.64,1.71, , 
2017-12-14 23:04:21,3.69,1.76, , 
2017-12-14 23:24:21,3.69,1.71, , 
2017-12-14 23:44:21,3.64,1.71, , 
2017-12-15 00:04:21,3.69,1.71, , 
2017-12-15 00:24:21,3.64,1.71, , 
2017-12-15 00:44:21,3.69,1.71, , 
2017-12-15 01:04:21,3.64,1.76, , 
2017-12-15 01:24:21,3.64,1.71, , 
2017-12-15 01:44:21,3.69,1.71, , 
2017-12-15 02:04:21,3.73,1.71, , 
2017-12-15 02:24:21,3.69,1.67, , 
2017-12-15 02:44:21,3.69,1.67, , 
2017-12-15 03:04:21,3.69,1.76, , 
2017-12-15 03:24:21,3.64,1.71, , 
2017-12-15 03:44:21,3.69,1.76, , 
2017-12-15 04:04:21,3.69,1.71, , 
2017-12-15 04:24:21,3.64,1.76, , 
2017-12-15 04:44:21,3.69,1.71, , 
2017-12-15 05:04:21,3.64,1.71, , 
2017-12-15 05:24:21,3.64,1.71, , 
2017-12-15 05:44:21,3.64,1.71, , 
2017-12-15 06:04:21,3.69,1.67, , 
2017-12-15 06:24:21,3.69,1.71, , 
2017-12-15 06:44:21,3.73,1.67, , 
2017-12-15 07:04:21,3.64,1.67, , 
2017-12-15 07:24:21,3.69,1.71, , 
2017-12-15 07:44:21,3.64,1.67, , 
2017-12-15 08:04:21,3.69,1.67, , 
2017-12-15 08:24:21,3.64,1.76, , 
2017-12-15 08:44:21,3.64,1.71, , 
2017-12-15 09:04:21,3.64,1.67, , 
2017-12-15 09:24:21,3.64,1.76, , 
2017-12-15 09:44:21,3.69,1.71, , 
2017-12-15 10:04:21,3.64,1.67, , 
2017-12-15 10:24:21,3.64,1.71, , 
2017-12-15 10:44:21,3.69,1.67, , 
2017-12-15 11:04:21,3.69,1.76, , 
2017-12-15 11:24:21,3.64,1.67, , 
2017-12-15 11:44:21,3.69,1.71, , 
2017-12-15 12:04:21,3.64,1.71, , 
2017-12-15 12:24:21,3.69,1.76, , 
2017-12-15 12:44:21,3.69,1.71, , 
2017-12-15 13:04:21,3.64,1.71, , 
2017-12-15 13:24:21,3.69,1.76, , 
2017-12-15 13:44:21,3.64,1.71, , 
2017-12-15 14:04:21,3.69,1.71, , 
2017-12-15 14:24:21,3.64,1.71, , 
2017-12-15 14:44:21,3.64,1.67, , 
2017-12-15 15:04:21,3.64,1.71, , 
2017-12-15 15:24:21,3.69,1.71, , 
2017-12-15 15:44:21,3.64,1.71, , 
2017-12-15 16:04:21,3.69,1.71, , 
2017-12-15 16:24:21,3.64,1.71, , 
2017-12-15 16:44:21,3.64,1.67, , 
2017-12-15 17:04:21,3.64,1.71, , 
2017-12-15 17:24:21,3.64,1.67, , 
2017-12-15 17:44:21,3.64,1.71, , 
2017-12-15 18:04:21,3.64,1.71, , 
2017-12-15 18:24:21,3.69,1.67, , 
2017-12-15 18:44:21,3.64,1.71, , 
2017-12-15 19:04:21,3.69,1.71, , 
2017-12-15 19:24:21,3.69,1.67, , 
2017-12-15 19:44:21,3.64,1.67, , 
2017-12-15 20:04:21,3.64,1.71, , 
2017-12-15 20:24:21,3.64,1.67, , 
2017-12-15 20:44:21,3.69,1.71, , 
2017-12-15 21:04:21,3.60,1.71, , 
2017-12-15 21:24:21,3.64,1.71, , 
2017-12-15 21:44:21,3.64,1.67, , 
2017-12-15 22:04:21,3.64,1.71, , 
2017-12-15 22:24:21,3.60,1.71, , 
2017-12-15 22:44:21,3.64,1.67, , 
2017-12-15 23:04:21,3.64,1.67, , 
2017-12-15 23:24:21,3.64,1.71, , 
2017-12-15 23:44:21,3.64,1.67, , 
2017-12-16 00:04:21,3.69,1.67, , 
2017-12-16 00:24:21,3.64,1.71, , 
2017-12-16 00:44:21,3.64,1.71, , 
2017-12-16 01:04:21,3.64,1.71, , 
2017-12-16 01:24:21,3.64,1.71, , 
2017-12-16 01:44:21,3.64,1.67, , 
2017-12-16 02:04:21,3.60,1.67, , 
2017-12-16 02:24:21,3.64,1.71, , 
2017-12-16 02:44:21,3.64,1.71, , 
2017-12-16 03:04:21,3.60,1.67, , 
2017-12-16 03:24:21,3.69,1.67, , 
2017-12-16 03:44:21,3.69,1.67, , 
2017-12-16 04:04:21,3.64,1.67, , 
2017-12-16 04:24:21,3.64,1.71, , 
2017-12-16 04:44:21,3.64,1.71, , 
2017-12-16 05:04:21,3.60,1.71, , 
2017-12-16 05:24:21,3.60,1.67, , 
2017-12-16 05:44:21,3.64,1.67, , 
2017-12-16 06:04:21,3.64,1.67, , 
2017-12-16 06:24:21,3.60,1.63, , 
2017-12-16 06:44:21,3.64,1.71, , 
2017-12-16 07:04:21,3.60,1.71, , 
2017-12-16 07:24:21,3.64,1.67, , 
2017-12-16 07:44:21,3.64,1.67, , 
2017-12-16 08:04:21,3.60,1.67, , 
2017-12-16 08:24:21,3.60,1.67, , 
2017-12-16 08:44:21,3.60,1.71, , 
2017-12-16 09:04:21,3.60,1.67, , 
2017-12-16 09:24:21,3.60,1.71, , 
2017-12-16 09:44:21,3.60,1.67, , 
2017-12-16 10:04:21,3.64,1.67, , 
2017-12-16 10:24:21,3.60,1.67, , 
2017-12-16 10:44:21,3.60,1.67, , 
2017-12-16 11:04:21,3.60,1.71, , 
2017-12-16 11:24:21,3.64,1.67, , 
2017-12-16 11:44:21,3.64,1.67, , 
2017-12-16 12:04:21,3.64,1.71, , 
2017-12-16 12:24:21,3.60,1.67, , 
2017-12-16 12:44:21,3.56,1.63, , 
2017-12-16 13:04:21,3.64,1.63, , 
2017-12-16 13:24:21,3.60,1.67, , 
2017-12-16 13:44:21,3.64,1.67, , 
2017-12-16 14:04:21,3.60,1.71, , 
2017-12-16 14:24:21,3.60,1.67, , 
2017-12-16 14:44:21,3.56,1.63, , 
2017-12-16 15:04:21,3.64,1.67, , 
2017-12-16 15:24:21,3.60,1.67, , 
2017-12-16 15:44:21,3.60,1.67, , 
2017-12-16 16:04:21,3.64,1.71, , 
2017-12-16 16:24:21,3.60,1.67, , 
2017-12-16 16:44:21,3.60,1.67, , 
2017-12-16 17:04:21,3.64,1.63, , 
2017-12-16 17:24:21,3.60,1.67, , 
2017-12-16 17:44:21,3.56,1.67, , 
2017-12-16 18:04:21,3.64,1.71, , 
2017-12-16 18:24:21,3.64,1.67, , 
2017-12-16 18:44:21,3.60,1.67, , 
2017-12-16 19:04:21,3.60,1.67, , 
2017-12-16 19:24:21,3.64,1.67, , 
2017-12-16 19:44:21,3.60,1.67, , 
2017-12-16 20:04:21,3.60,1.71, , 
2017-12-16 20:24:21,3.56,1.67, , 
2017-12-16 20:44:21,3.60,1.67, , 
2017-12-16 21:04:21,3.60,1.63, , 
2017-12-16 21:24:21,3.64,1.71, , 
2017-12-16 21:44:21,3.60,1.67, , 
2017-12-16 22:04:21,3.60,1.67, , 
2017-12-16 22:24:21,3.60,1.67, , 
2017-12-16 22:44:21,3.60,1.67, , 
2017-12-16 23:04:21,3.64,1.63, , 
2017-12-16 23:24:21,3.60,1.67, , 
2017-12-16 23:44:21,3.64,1.67, , 
2017-12-17 00:04:21,3.60,1.71, , 
2017-12-17 00:24:21,3.52,1.67, , 
2017-12-17 00:44:21,3.60,1.63, , 
2017-12-17 01:04:21,3.64,1.67, , 
2017-12-17 01:24:21,3.56,1.67, , 
2017-12-17 01:44:21,3.60,1.63, , 
2017-12-17 02:04:21,3.60,1.71, , 
2017-12-17 02:24:21,3.60,1.63, , 
2017-12-17 02:44:21,3.60,1.71, , 
2017-12-17 03:04:21,3.56,1.67, , 
2017-12-17 03:24:21,3.60,1.63, , 
2017-12-17 03:44:21,3.56,1.63, , 
2017-12-17 04:04:21,3.60,1.63, , 
2017-12-17 04:24:21,3.56,1.67, , 
2017-12-17 04:44:21,3.56,1.63, , 
2017-12-17 05:04:21,3.60,1.63, , 
2017-12-17 05:24:21,3.56,1.67, , 
2017-12-17 05:44:21,3.56,1.67, , 
2017-12-17 06:04:21,3.56,1.67, , 
2017-12-17 06:24:21,3.60,1.63, , 
2017-12-17 06:44:21,3.56,1.67, , 
2017-12-17 07:04:21,3.60,1.63, , 
2017-12-17 07:24:21,3.60,1.67, , 
2017-12-17 07:44:21,3.60,1.67, , 
2017-12-17 08:04:21,3.60,1.67, , 
2017-12-17 08:24:21,3.56,1.67, , 
2017-12-17 08:44:21,3.60,1.67, , 
2017-12-17 09:04:21,3.56,1.67, , 
2017-12-17 09:24:21,3.60,1.67, , 
2017-12-17 09:44:21,3.60,1.63, , 
